Repo Name,File Path,File Type,IsPod,IfSecurityAttackExist,Attack#1,Attack#2,Attack#3,Attack#4,Attack#5,Attack#6,Attack#7,Attack#8,Attack#9,Attack#10,note,Output
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\variants\postgres\kong-ingress-postgres.yaml,,1.0,0.0,,,,,,,,,,,,"NO_ROLLING_UPDATE, NO_NETWORK_POLICY"
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\variants\postgres\kustomization.yaml,,,,,,,,,,,,,,,NO_NETWORK_POLICY
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\variants\postgres\migration.yaml,,1.0,1.0,,,,1.0,,,,,,,,NO_NETWORK_POLICY
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\variants\postgres\postgres.yaml,,1.0,1.0,,,,1.0,,,,,,,,NO_NETWORK_POLICY
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\variants\postgres\wait\kong-ingress-postgres.yaml,,1.0,1.0,,,,1.0,,,,,,,,"NO_ROLLING_UPDATE, NO_NETWORK_POLICY"
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\apiserver\deploy\base\insecure\apiserver.yaml,,1.0,0.0,,,,,,,,,,,,"NO_ROLLING_UPDATE, NO_NETWORK_POLICY"
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\apiserver\deploy\base\secure\apiserver.yaml,,1.0,0.0,,,,,,,,,,,,"NO_ROLLING_UPDATE, NO_NETWORK_POLICY"
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\apiserver\deploy\local\insecure\kustomization.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\apiserver\deploy\local\secure\kustomization.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\apiserver\deploy\prometheus\ray_cluster_pod_monitor.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\config\prometheus\podMonitor.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\helm-chart\kuberay-apiserver\templates\deployment.yaml,Helm,1.0,0.0,,,,,,,,,,,,
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\helm-chart\kuberay-apiserver\templates\ingress.yaml,Helm,,0.0,,,,,,,,,,,,
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\helm-chart\kuberay-apiserver\templates\role.yaml,Helm,,0.0,,,,,,,,,,,,
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\helm-chart\kuberay-apiserver\templates\rolebinding.yaml,Helm,,0.0,,,,,,,,,,,,
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\helm-chart\kuberay-apiserver\templates\serviceaccount.yaml,Helm,,0.0,,,,,,,,,,,,
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\helm-chart\kuberay-operator\templates\deployment.yaml,Helm,1.0,0.0,,,,,,,,,,,,
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\helm-chart\kuberay-operator\templates\leader_election_role.yaml,Helm,,0.0,,,,,,,,,,,,
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\helm-chart\kuberay-operator\templates\leader_election_role_binding.yaml,Helm,,0.0,,,,,,,,,,,,
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\helm-chart\kuberay-operator\templates\multiple_namespaces_role.yaml,Helm,,0.0,,,,,,,,,,,,
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\helm-chart\kuberay-operator\templates\multiple_namespaces_rolebinding.yaml,Helm,,0.0,,,,,,,,,,,,
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\helm-chart\kuberay-operator\templates\ray_rayjob_editor_role.yaml,Helm,,0.0,,,,,,,,,,,,
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\helm-chart\kuberay-operator\templates\ray_rayjob_viewer_role.yaml,Helm,,0.0,,,,,,,,,,,,
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\helm-chart\kuberay-operator\templates\ray_rayservice_editor_role.yaml,Helm,,0.0,,,,,,,,,,,,
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\helm-chart\kuberay-operator\templates\ray_rayservice_viewer_role.yaml,Helm,,0.0,,,,,,,,,,,,
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\helm-chart\kuberay-operator\templates\role.yaml,Helm,,0.0,,,,,,,,,,,,
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\helm-chart\kuberay-operator\templates\rolebinding.yaml,Helm,,0.0,,,,,,,,,,,,
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\helm-chart\kuberay-operator\templates\serviceaccount.yaml,Helm,,0.0,,,,,,,,,,,,
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\install\prometheus\overrides.yaml,,,0.0,,,,,,,,,,,,
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\ray-operator\config\default-with-webhooks\manager_webhook_patch.yaml,,1.0,1.0,,,,1.0,,,,,,,,"NO_ROLLING_UPDATE, NO_NETWORK_POLICY"
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\ray-operator\config\manager\manager.yaml,,1.0,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\ray-operator\config\rbac\leader_election_role.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\ray-operator\config\rbac\leader_election_role_binding.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\ray-operator\config\rbac\ray_rayjob_editor_role.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\ray-operator\config\rbac\ray_rayjob_viewer_role.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\ray-operator\config\rbac\ray_rayservice_editor_role.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\ray-operator\config\rbac\ray_rayservice_viewer_role.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\ray-operator\config\rbac\role.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\ray-operator\config\rbac\role_binding.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\ray-operator\config\rbac\service_account.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\ray-operator\config\samples\ingress-rayclient-tls.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\ray-operator\config\samples\ray-cluster-alb-ingress.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\ray-operator\config\samples\ray-cluster.autoscaler.yaml,,1.0,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\ray-operator\config\samples\ray-cluster.external-redis-uri.yaml,,1.0,1.0,,,1.0,1.0,,,,,,,,NO_NETWORK_POLICY
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\ray-operator\config\samples\ray-cluster.external-redis.yaml,,1.0,1.0,,,1.0,1.0,,,,,,,,NO_NETWORK_POLICY
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\ray-operator\config\samples\ray-cluster.head-command.yaml,,1.0,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\ray-operator\config\samples\ray-cluster.heterogeneous.yaml,,1.0,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\ray-operator\config\samples\ray-cluster.py-spy.yaml,,1.0,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\ray-operator\config\samples\ray-cluster.separate-ingress.yaml,,1.0,0.0,,,,,,,,,,,,"NO_DEFAULT_NSPACE, NO_NETWORK_POLICY"
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\ray-operator\config\samples\ray-cluster.tls.yaml,,1.0,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\ray-operator\config\samples\ray-job.batch-inference.yaml,,1.0,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\ray-operator\config\samples\ray-job.custom-head-svc.yaml,,1.0,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\ray-operator\config\samples\ray-job.resources.yaml,,1.0,1.0,,,,1.0,,,,,,,,NO_NETWORK_POLICY
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\ray-operator\config\samples\ray-job.sample.yaml,,1.0,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\ray-operator\config\samples\ray-job.shutdown.yaml,,1.0,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\ray-operator\config\samples\ray-pod.tls.yaml,,1.0,1.0,,,,1.0,,,,,,,,"NO_SECU_CONTEXT, NO_DEFAULT_NSPACE, NO_RESO, NO_NETWORK_POLICY"
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\ray-operator\config\samples\ray-service-alb-ingress.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\ray-operator\config\samples\ray-service.high-availability-locust.yaml,,1.0,1.0,,,,1.0,,,,,,,,NO_NETWORK_POLICY
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\ray-operator\config\samples\ray-service.high-availability.yaml,,1.0,1.0,,,1.0,1.0,,,,,,,,"INSECURE_HTTP, NO_NETWORK_POLICY"
kuberay,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kuberay\ray-operator\config\security\ray-cluster.pod-security.yaml,,1.0,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kanister,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kanister\bundle.yaml,,1.0,1.0,,,,1.0,1.0,,,,,,,Error: command execute failed
kanister,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kanister\helm\fdb-operator\templates\secrets.yaml,Helm,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kanister,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kanister\helm\fdb-operator\templates\manager\secret.yaml,Helm,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
kanister,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kanister\helm\fdb-operator\templates\manager\statefulset.yaml,Helm,1.0,0.0,,,,,,,,,,,,
kanister,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kanister\helm\fdb-operator\templates\rbac\rbac_role.yaml,Helm,,0.0,,,,,,,,,,,,
kanister,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kanister\helm\fdb-operator\templates\rbac\rbac_role_binding.yaml,Helm,,0.0,,,,,,,,,,,,
kanister,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kanister\helm\kanister-operator\templates\deployment.yaml,Helm,1.0,1.0,,,1.0,,,,,,,,,
kanister,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kanister\helm\kanister-operator\templates\rbac.yaml,Helm,,0.0,,,,,,,,,,,,
kanister,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kanister\helm\kanister-operator\templates\serviceaccount.yaml,Helm,,0.0,,,,,,,,,,,,
kanister,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kanister\helm\kanister-operator\templates\validating-webhook.yaml,Helm,,0.0,,,,,,,,,,,,
kanister,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kanister\helm\profile\templates\profile.yaml,Helm,,0.0,,,,,,,,,,,,
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\bases\helm-controller\account.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\bases\helm-controller\kustomization.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\bases\image-automation-controller\account.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\bases\image-automation-controller\kustomization.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\bases\image-reflector-controller\account.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\bases\image-reflector-controller\kustomization.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\bases\kustomize-controller\account.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\bases\kustomize-controller\kustomization.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\bases\notification-controller\account.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\bases\notification-controller\kustomization.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\bases\source-controller\account.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\bases\source-controller\kustomization.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\integrations\eventhub-credentials-sync\azure\config-patches.yaml,,1.0,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\integrations\eventhub-credentials-sync\azure\reconcile-patch.yaml,,1.0,1.0,,,,1.0,,,,,,,,"NO_ROLLING_UPDATE, NO_NETWORK_POLICY"
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\integrations\eventhub-credentials-sync\generic\config-patches.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\integrations\eventhub-credentials-sync\generic\reconcile-patch.yaml,,1.0,1.0,,,,1.0,,,,,,,,"NO_ROLLING_UPDATE, NO_NETWORK_POLICY"
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\integrations\eventhub-credentials-sync\generic\secret-azure-credentials.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\integrations\eventhub-credentials-sync\_base\kubectl-patch.yaml,,1.0,1.0,,,,1.0,,,,,,,,"NO_ROLLING_UPDATE, NO_NETWORK_POLICY"
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\integrations\eventhub-credentials-sync\_base\kustomization.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\integrations\eventhub-credentials-sync\_base\sync.yaml,,1.0,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\integrations\eventhub-credentials-sync\_cronjobs\azure\config-patches.yaml,,1.0,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\integrations\eventhub-credentials-sync\_cronjobs\azure\reconcile-patch.yaml,,1.0,1.0,,,,1.0,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\integrations\eventhub-credentials-sync\_cronjobs\generic\config-patches.yaml,,0.0,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\integrations\eventhub-credentials-sync\_cronjobs\generic\reconcile-patch.yaml,,1.0,1.0,,,,1.0,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\integrations\eventhub-credentials-sync\_cronjobs\generic\secret-azure-credentials.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\integrations\eventhub-credentials-sync\_cronjobs\_base\kubectl-patch.yaml,,1.0,1.0,,,,1.0,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\integrations\eventhub-credentials-sync\_cronjobs\_base\kustomization.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\integrations\eventhub-credentials-sync\_cronjobs\_base\sync.yaml,,1.0,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\integrations\registry-credentials-sync\aws\config-patches.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\integrations\registry-credentials-sync\aws\kustomization.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\integrations\registry-credentials-sync\aws\reconcile-patch.yaml,,1.0,1.0,,,,1.0,,,,,,,,"NO_ROLLING_UPDATE, NO_NETWORK_POLICY"
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\integrations\registry-credentials-sync\azure\config-patches.yaml,,1.0,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\integrations\registry-credentials-sync\azure\reconcile-patch.yaml,,1.0,1.0,,,,1.0,,,,,,,,"NO_ROLLING_UPDATE, NO_NETWORK_POLICY"
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\integrations\registry-credentials-sync\gcp\config-patches.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\integrations\registry-credentials-sync\gcp\reconcile-patch.yaml,,1.0,1.0,,,,1.0,,,,,,,,"NO_ROLLING_UPDATE, NO_NETWORK_POLICY"
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\integrations\registry-credentials-sync\_base\kubectl-patch.yaml,,1.0,1.0,,,,1.0,,,,,,,,"NO_ROLLING_UPDATE, NO_NETWORK_POLICY"
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\integrations\registry-credentials-sync\_base\kustomization.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\integrations\registry-credentials-sync\_base\sync.yaml,,1.0,1.0,,,,1.0,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\integrations\registry-credentials-sync\_cronjobs\aws\config-patches.yaml,,1.0,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\integrations\registry-credentials-sync\_cronjobs\aws\kustomization.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\integrations\registry-credentials-sync\_cronjobs\aws\reconcile-patch.yaml,,1.0,1.0,,,,1.0,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\integrations\registry-credentials-sync\_cronjobs\azure\config-patches.yaml,,1.0,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\integrations\registry-credentials-sync\_cronjobs\azure\reconcile-patch.yaml,,1.0,1.0,,,,1.0,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\integrations\registry-credentials-sync\_cronjobs\gcp\config-patches.yaml,,1.0,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\integrations\registry-credentials-sync\_cronjobs\gcp\reconcile-patch.yaml,,1.0,1.0,,,,1.0,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\integrations\registry-credentials-sync\_cronjobs\_base\kubectl-patch.yaml,,1.0,1.0,,,,1.0,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\integrations\registry-credentials-sync\_cronjobs\_base\kustomization.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\integrations\registry-credentials-sync\_cronjobs\_base\sync.yaml,,1.0,1.0,,,,1.0,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\rbac\controller.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\rbac\edit.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\rbac\reconciler.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
flux2,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\flux2\manifests\rbac\view.yaml,,,0.0,,,,,,,,,,,,NO_NETWORK_POLICY
istio,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\istio\common\scripts\metallb-native.yaml,,1.0,0.0,,,,,,,,,,,,
istio,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\istio\manifests\charts\base\templates\reader-serviceaccount.yaml,Helm,,0.0,,,,,,,,,,,,
istio,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\istio\manifests\charts\gateway\templates\poddisruptionbudget.yaml,Helm,,0.0,,,,,,,,,,,,
istio,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\istio\manifests\charts\gateway\templates\role.yaml,Helm,,0.0,,,,,,,,,,,,
istio,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\istio\manifests\charts\gateway\templates\serviceaccount.yaml,Helm,,0.0,,,,,,,,,,,,
istio,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\istio\manifests\charts\gateway\templates\deployment.yaml,Helm,1.0,0.0,,,,,,,,,,,,
istio,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\istio\manifests\charts\gateways\istio-egress\templates\autoscale.yaml,Helm,,0.0,,,,,,,,,,,,
istio,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\istio\manifests\charts\gateways\istio-egress\templates\deployment.yaml,Helm,1.0,1.0,,,,,,,,,1.0,1.0,,
istio,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\istio\manifests\charts\gateways\istio-egress\templates\injected-deployment.yaml,Helm,1.0,0.0,,,,,,,,,,,,
istio,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\istio\manifests\charts\gateways\istio-egress\templates\poddisruptionbudget.yaml,Helm,,0.0,,,,,,,,,,,,
