Repo Name,File Path,File Type,IsPod,IfSecurityAttackExist,Attack#1,Attack#2,Attack#3,Attack#4,Attack#5,Attack#6,Attack#7,Attack#8,Attack#9,Attack#10,note,Output
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\application-controller-deployment\argocd-application-controller-deployment.yaml,,1.0,0.0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\base\application-controller-deployment\argocd-application-controller-deployment.yaml'

Workload
┌─────────────────────┬───────────┬───────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│ Control name        │ Resources │ View details                                                                                                                                                                                          │
├─────────────────────┼───────────┼───────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┤
│ Non-root containers │     1     │ $ kubescape scan control C-0013 D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\base\application-controller-deployment\argocd-application-controller-deployment.yaml -v │
└─────────────────────┴───────────┴───────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\application-controller-deployment\argocd-application-controller-statefulset.yaml,,1.0,1.0,,,,1.0,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\base\application-controller-deployment\argocd-application-controller-statefulset.yaml'

Workload
┌─────────────────────┬───────────┬────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│ Control name        │ Resources │ View details                                                                                                                                                                                           │
├─────────────────────┼───────────┼────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┤
│ Non-root containers │     1     │ $ kubescape scan control C-0013 D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\base\application-controller-deployment\argocd-application-controller-statefulset.yaml -v │
└─────────────────────┴───────────┴────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\application-controller-roles\argocd-application-controller-role.yaml,,,0.0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\base\application-controller-roles\argocd-application-controller-role.yaml'

All controls passed. No issues found"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\application-controller-roles\argocd-application-controller-rolebinding.yaml,,,0.0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\base\application-controller-roles\argocd-application-controller-rolebinding.yaml'

All controls passed. No issues found"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\application-controller-roles\argocd-application-controller-sa.yaml,,,0.0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\base\application-controller-roles\argocd-application-controller-sa.yaml'

All controls passed. No issues found"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\applicationset-controller\argocd-applicationset-controller-deployment.yaml,,1.0,0.0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\base\applicationset-controller\argocd-applicationset-controller-deployment.yaml'

Workload
┌─────────────────────┬───────────┬──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│ Control name        │ Resources │ View details                                                                                                                                                                                     │
├─────────────────────┼───────────┼──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┤
│ Non-root containers │     1     │ $ kubescape scan control C-0013 D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\base\applicationset-controller\argocd-applicationset-controller-deployment.yaml -v │
└─────────────────────┴───────────┴──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\applicationset-controller\argocd-applicationset-controller-role.yaml,,,0.0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\base\applicationset-controller\argocd-applicationset-controller-role.yaml'

All controls passed. No issues found"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\applicationset-controller\argocd-applicationset-controller-rolebinding.yaml,,,0.0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\base\applicationset-controller\argocd-applicationset-controller-rolebinding.yaml'

All controls passed. No issues found"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\applicationset-controller\argocd-applicationset-controller-sa.yaml,,,0.0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\base\applicationset-controller\argocd-applicationset-controller-sa.yaml'

All controls passed. No issues found"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\config\argocd-cm.yaml,,,0.0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\base\config\argocd-cm.yaml'

All controls passed. No issues found"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\config\argocd-cmd-params-cm.yaml,,,0.0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\base\config\argocd-cmd-params-cm.yaml'

All controls passed. No issues found"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\config\argocd-gpg-keys-cm.yaml,,,0.0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\base\config\argocd-gpg-keys-cm.yaml'

All controls passed. No issues found"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\config\argocd-rbac-cm.yaml,,,0.0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\base\config\argocd-rbac-cm.yaml'

All controls passed. No issues found"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\config\argocd-secret.yaml,,,0.0,,,,,,,,,,,,No security posture overview found in the output.
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\config\argocd-ssh-known-hosts-cm.yaml,,,0.0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\base\config\argocd-ssh-known-hosts-cm.yaml'

All controls passed. No issues found"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\config\argocd-tls-certs-cm.yaml,,,0.0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\base\config\argocd-tls-certs-cm.yaml'

All controls passed. No issues found"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\dex\argocd-dex-server-deployment.yaml,,1.0,0.0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\base\dex\argocd-dex-server-deployment.yaml'

Workload
┌─────────────────────┬───────────┬─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│ Control name        │ Resources │ View details                                                                                                                                                │
├─────────────────────┼───────────┼─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┤
│ Non-root containers │     1     │ $ kubescape scan control C-0013 D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\base\dex\argocd-dex-server-deployment.yaml -v │
└─────────────────────┴───────────┴─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\dex\argocd-dex-server-role.yaml,,,0.0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\base\dex\argocd-dex-server-role.yaml'

All controls passed. No issues found"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\dex\argocd-dex-server-rolebinding.yaml,,,0.0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\base\dex\argocd-dex-server-rolebinding.yaml'

All controls passed. No issues found"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\dex\argocd-dex-server-sa.yaml,,,0.0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\base\dex\argocd-dex-server-sa.yaml'

All controls passed. No issues found"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\notification\argocd-notifications-cm.yaml,,,0.0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\base\notification\argocd-notifications-cm.yaml'

All controls passed. No issues found"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\notification\argocd-notifications-controller-deployment.yaml,,1.0,0.0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\base\notification\argocd-notifications-controller-deployment.yaml'

Workload
┌─────────────────────┬───────────┬────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│ Control name        │ Resources │ View details                                                                                                                                                                       │
├─────────────────────┼───────────┼────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┤
│ Non-root containers │     1     │ $ kubescape scan control C-0013 D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\base\notification\argocd-notifications-controller-deployment.yaml -v │
└─────────────────────┴───────────┴────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\notification\argocd-notifications-controller-role.yaml,,,0.0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\base\notification\argocd-notifications-controller-role.yaml'

All controls passed. No issues found"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\notification\argocd-notifications-controller-rolebinding.yaml,,,0.0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\base\notification\argocd-notifications-controller-rolebinding.yaml'

All controls passed. No issues found"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\notification\argocd-notifications-controller-sa.yaml,,,0.0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\base\notification\argocd-notifications-controller-sa.yaml'

All controls passed. No issues found"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\notification\argocd-notifications-secret.yaml,,,0.0,,,,,,,,,,,,No security posture overview found in the output.
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\redis\argocd-redis-deployment.yaml,,1.0,0.0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\base\redis\argocd-redis-deployment.yaml'

Workload
┌─────────────────────┬───────────┬──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│ Control name        │ Resources │ View details                                                                                                                                             │
├─────────────────────┼───────────┼──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┤
│ Non-root containers │     1     │ $ kubescape scan control C-0013 D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\base\redis\argocd-redis-deployment.yaml -v │
└─────────────────────┴───────────┴──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\redis\argocd-redis-sa.yaml,,,0.0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\base\redis\argocd-redis-sa.yaml'

All controls passed. No issues found"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\repo-server\argocd-repo-server-deployment.yaml,,,0.0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\base\repo-server\argocd-repo-server-deployment.yaml'

Workload
┌─────────────────────┬───────────┬──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│ Control name        │ Resources │ View details                                                                                                                                                         │
├─────────────────────┼───────────┼──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┤
│ Non-root containers │     1     │ $ kubescape scan control C-0013 D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\base\repo-server\argocd-repo-server-deployment.yaml -v │
└─────────────────────┴───────────┴──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\repo-server\argocd-repo-server-sa.yaml,,,0.0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\base\repo-server\argocd-repo-server-sa.yaml'

All controls passed. No issues found"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\server\argocd-server-deployment.yaml,,,0.0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\base\server\argocd-server-deployment.yaml'

Workload
┌─────────────────────┬───────────┬────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│ Control name        │ Resources │ View details                                                                                                                                               │
├─────────────────────┼───────────┼────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┤
│ Non-root containers │     1     │ $ kubescape scan control C-0013 D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\base\server\argocd-server-deployment.yaml -v │
└─────────────────────┴───────────┴────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\server\argocd-server-role.yaml,,,0.0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\base\server\argocd-server-role.yaml'

All controls passed. No issues found"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\server\argocd-server-rolebinding.yaml,,,0.0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\base\server\argocd-server-rolebinding.yaml'

All controls passed. No issues found"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\base\server\argocd-server-sa.yaml,,,0.0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\base\server\argocd-server-sa.yaml'

All controls passed. No issues found"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\cluster-rbac\application-controller\argocd-application-controller-clusterrole.yaml,,,0.0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\cluster-rbac\application-controller\argocd-application-controller-clusterrole.yaml'

All controls passed. No issues found"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\cluster-rbac\application-controller\argocd-application-controller-clusterrolebinding.yaml,,,0.0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\cluster-rbac\application-controller\argocd-application-controller-clusterrolebinding.yaml'

All controls passed. No issues found"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\cluster-rbac\applicationset-controller\argocd-applicationset-controller-clusterrole.yaml,,,0.0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\cluster-rbac\applicationset-controller\argocd-applicationset-controller-clusterrole.yaml'

All controls passed. No issues found"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\cluster-rbac\applicationset-controller\argocd-applicationset-controller-clusterrolebinding.yaml,,,0.0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\cluster-rbac\applicationset-controller\argocd-applicationset-controller-clusterrolebinding.yaml'

All controls passed. No issues found"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\cluster-rbac\server\argocd-server-clusterrole.yaml,,,0.0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\cluster-rbac\server\argocd-server-clusterrole.yaml'

All controls passed. No issues found"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\cluster-rbac\server\argocd-server-clusterrolebinding.yaml,,,0.0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\cluster-rbac\server\argocd-server-clusterrolebinding.yaml'

All controls passed. No issues found"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\ha\install.yaml,,1.0,0.0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\ha\install.yaml'

Workload
┌─────────────────────┬───────────┬──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│ Control name        │ Resources │ View details                                                                                                                     │
├─────────────────────┼───────────┼──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┤
│ Non-root containers │     8     │ $ kubescape scan control C-0013 D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\ha\install.yaml -v │
└─────────────────────┴───────────┴──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘


Highest-stake workloads
───────────────────────

High-stakes workloads are defined as those which Kubescape estimates would have the highest impact if they were to be exploited.

1. name: argocd-redis-ha-server, kind: StatefulSet
   $ kubescape scan workload StatefulSet/argocd-redis-ha-server --file-path=D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\ha\install.yaml
2. name: argocd-redis-ha-haproxy, kind: Deployment
   $ kubescape scan workload Deployment/argocd-redis-ha-haproxy --file-path=D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\ha\install.yaml
3. name: argocd-server, kind: Deployment
   $ kubescape scan workload Deployment/argocd-server --file-path=D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\ha\install.yaml"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\ha\namespace-install.yaml,,1.0,0.0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\ha\namespace-install.yaml'

Workload
┌─────────────────────┬───────────┬────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│ Control name        │ Resources │ View details                                                                                                                               │
├─────────────────────┼───────────┼────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┤
│ Non-root containers │     8     │ $ kubescape scan control C-0013 D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\ha\namespace-install.yaml -v │
└─────────────────────┴───────────┴────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘


Highest-stake workloads
───────────────────────

High-stakes workloads are defined as those which Kubescape estimates would have the highest impact if they were to be exploited.

1. name: argocd-redis-ha-server, kind: StatefulSet
   $ kubescape scan workload StatefulSet/argocd-redis-ha-server --file-path=D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\ha\namespace-install.yaml
2. name: argocd-redis-ha-haproxy, kind: Deployment
   $ kubescape scan workload Deployment/argocd-redis-ha-haproxy --file-path=D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\ha\namespace-install.yaml
3. name: argocd-server, kind: Deployment
   $ kubescape scan workload Deployment/argocd-server --file-path=D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\ha\namespace-install.yaml"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\ha\base\controller-deployment\argocd-application-controller-statefulset.yaml,,1.0,1.0,,,,1.0,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\ha\base\controller-deployment\argocd-application-controller-statefulset.yaml'

Workload
┌─────────────────────┬───────────┬───────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│ Control name        │ Resources │ View details                                                                                                                                                                                  │
├─────────────────────┼───────────┼───────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┤
│ Non-root containers │     1     │ $ kubescape scan control C-0013 D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\ha\base\controller-deployment\argocd-application-controller-statefulset.yaml -v │
└─────────────────────┴───────────┴───────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\ha\base\controller-deployment\argocd-cmd-params-cm.yaml,,,0.0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\ha\base\controller-deployment\argocd-cmd-params-cm.yaml'

All controls passed. No issues found"
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\ha\base\controller-deployment\argocd-repo-server-deployment.yaml,,1.0,1.0,,,,1.0,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\ha\base\controller-deployment\argocd-repo-server-deployment.yaml'

Workload
┌─────────────────────┬───────────┬───────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│ Control name        │ Resources │ View details                                                                                                                                                                      │
├─────────────────────┼───────────┼───────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┤
│ Non-root containers │     1     │ $ kubescape scan control C-0013 D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\argo-cd\manifests\ha\base\controller-deployment\argocd-repo-server-deployment.yaml -v │
└─────────────────────┴───────────┴───────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"
